Efra.gene16536_i2_length909.p1		0.006458453762526634	0.021977610655897085					0.0038052204768457645	0.0009323272368678292	
Efra.gene41171_i0_length356.p1		0.022598900551075485			0.07563331810511446			0.05566325975601379	0.108479341867656	0.05058004819172591
Efra.gene19022_i1_length795.p1		0.0016137254301058102	0.0022508222835850534		0.01962230280739516		0.027452593584796552	0.03373444235721937		
Efra.gene482_i1_length4723.p1		0.00030654615461537334					0.0002945346736467186			
Efra.gene42777_i0_length357.p1		0.020248613770291947	0.0184132103748585			0.0075743880690318606	0.004846621992584601	0.010666876370537936	0.0030009547126945376	0.0067259722831556935
Efra.gene25400_i0_length486.p1		0.003111643231137425			0.005397784891280094	0.008047106671065429	0.005338383166451299	0.006587209210976324	0.008313565288380485	0.007994596391883449
Efra.gene12747_i0_length1116.p1		0.001566208268369113	0.008579823112629469					0.0014205083713970388		
Efra.gene110165_i0_length213.p1		0.021515576686356376			0.06133875914723757					
Efra.gene32379_i0_length452.p1		0.0046057489226989864	0.008804740360001971							
Efra.gene91141_i0_length234.p1			0.05382110809212916							
Efra.gene23450_i0_length639.p1			0.003166386411511329							
Efra.gene9742_i0_length1332.p1			0.003560734086494496							
Efra.gene6959_i0_length1608.p1			0.0014172047244489594							
Efra.gene20233_i0_length744.p1			0.002517350836961104							
Efra.gene68755_i0_length267.p1			0.013647948173365017							
Efra.gene38556_i0_length385.p1			0.01005444744662637			0.001984838882478582				
Efra.gene99937_i0_length225.p1			0.01444362717000582		0.05080341730343201	0.040648719408029214	0.021389962314367624	0.06842001914419656	0.006397862373544262	0.09243226344940479
Efra.gene42768_i0_length273.p1			0.04315822314953682						0.011916726967191132	
Efra.gene41171_i1_length366.p1			0.010290452189908816			0.10332962804224718	0.06099067234865972			
Efra.gene31160_i0_length470.p1			0.004282214901786318							0.0038031861403833088
Efra.gene19055_i3_length734.p1			0.004517024627375279							
Efra.gene12442_i0_length1134.p1					0.08189830246915623	0.12003892634325099	0.005131588029843423	0.15167803502935337	0.002029552363644526	
Efra.gene1749_i1_length3021.p1					0.005210865086085974		0.014720154466737528	0.0029603147373581007	0.020319840640817145	0.02210137885427697
Efra.gene17127_i0_length880.p1					0.0074899021577382735	0.037991396414064	0.02878154305686853	0.039438838078127744	0.07045793942455432	0.03894893613161818
Efra.gene1853_i0_length2945.p1					0.0018534244710194147	0.0033500067784383147	0.0024031549603019606	0.0008025489644092746	0.006257081940400837	0.0019652021783634803
Efra.gene34277_i0_length426.p1					0.018548405164224326	0.021771173187329407	0.02695616677634098	0.014898301783688615	0.015325895709216343	0.011183110590708225
Efra.gene27122_i0_length543.p1					0.013489735102926175	0.0059765514891738395	0.0122124444130984	0.01926404954221501	0.013883193626603306	0.004846275523050708
Efra.gene59690_i0_length288.p1					0.011825367463920369	0.009984024876892294	0.007435407622504061	0.006204752580324499	0.01275867118613716	0.01471079757878883
Efra.gene43037_i0_length354.p1					0.05755569420728286	0.027282096311975	0.024154737352882302		0.02038929802344887	0.033730917611829024
Efra.gene25967_i0_length570.p1					0.006177180009760606	0.021689789553135337			0.00667562913151049	
Efra.gene18178_i0_length831.p1					0.003261820642920911	0.01055484397425556				0.00230396600848342
Efra.gene349_i0_length5181.p1					0.0008219012012118175			0.00034611690517026984		0.0005225160054390652
Efra.gene22328_i1_length673.p1					0.004967732579888812	0.0021432634829527367	0.007962389787515739	0.004260687382245606	0.00735691586026755	0.004736639941682975
Efra.gene9478_i0_length1353.p1					0.004179478394545836		0.0033104427084833664		0.0049707550244365165	
Efra.gene26421_i0_length561.p1					0.002294496439572478	0.004719160389722354	0.009467603194906166	0.004528529739826073	0.003347062202203318	0.00770067619378595
Efra.gene30096_i0_length486.p1					0.009215955135889794	0.0152325400404154		0.007810870687253828	0.0047563486989118334	
Efra.gene25799_i1_length576.p1					0.005074434747496373	0.015572564983055374	0.0037246545678363344	0.00340821698099493	0.0048696742876563285	0.003154932552046168
Efra.gene7598_i0_length1533.p1					0.0022933275971239345	0.004359535539899102		0.001373675508625258		0.003724186891585695
Efra.gene20233_i3_length579.p1					0.014621342031399543	0.023465660253231067	0.009074977431383129	0.014913438130074572	0.02393945752878603	0.008495829137004487
Efra.gene26810_i2_length552.p1					0.007269004503742124		0.008730741775347607	0.007839773676468355	0.004458079467569478	0.0028955548945015534
Efra.gene28977_i0_length507.p1					0.00800485939162837	0.016241725234491806	0.013152836838785894	0.006262778593042795	0.012547679920467198	0.008802443244909783
Efra.gene6586_i0_length1651.p1					0.0018456573046624345		0.0011842361522143186		0.0007493632911233164	
Efra.gene6459_i2_length357.p1					0.0018855028829606968					
Efra.gene37076_i0_length399.p1					0.004618752407250099	0.009550190290901827				
Efra.gene33821_i0_length432.p1					0.0034709013202261652	0.011485212697112095			0.004807439531287465	0.016770606464345465
Efra.gene70882_i0_length264.p1					0.016900186146455706					
Efra.gene48207_i0_length327.p1					0.003309408116180663					
Efra.gene27516_i0_length534.p1					0.005728544043500609		0.0023903171569025273		0.0023179532068469243	0.003126131332910222
Efra.gene22225_i1_length309.p1					0.01776954574546776		0.021205611821527668			
Efra.gene21462_i0_length701.p1					0.007956672002543354				0.00177546243924937	
Efra.gene16536_i3_length315.p1					0.009025376973541926	0.01078822610442077	0.004090568379850119			0.005580879381473991
Efra.gene34789_i0_length420.p1					0.009456974734744517					0.007401800882205722
Efra.gene13656_i0_length1062.p1					0.0010980498527060605		0.003809173891174899			
Efra.gene38386_i0_length387.p1					0.003205921297944094		0.003702745144267686		0.0011925657375595885	
Efra.gene56456_i0_length297.p1					0.009083619050676735					
Efra.gene26841_i0_length549.p1					0.007200319043459201					
Efra.gene18564_i2_length720.p1						0.0862068537913561			0.02541164031907771	0.06057985630021675
Efra.gene13900_i0_length1047.p1						0.004808891398378208	0.009723004211583458		0.0024906131459360658	0.004804786421379065
Efra.gene31924_i2_length459.p1						0.005380314788571999			0.003363550490997855	0.0071421757575444
Efra.gene21137_i1_length711.p1						0.00760700727996244				
Efra.gene19494_i1_length774.p1						0.0032516906733332076				
Efra.gene10189_i0_length1293.p1						0.0014806595867805422	0.0010140035448040995		0.0019001288355919303	
Efra.gene25717_i1_length576.p1						0.0050529601530696685	0.0032060260135015834		0.0020136941146706145	
Efra.gene329_i3_length5301.p1							0.0018088027421227833	0.0008418788372770546	0.001189599945050565	0.003000701083576287
Efra.gene813_i1_length4026.p1							0.0016465243404680061		0.0028012431737029562	0.002361161475242114
Efra.gene7751_i0_length1518.p1							0.004664040147578		0.002152295325337866	0.0011845938974050937
Efra.gene27331_i1_length540.p1							0.014225303417241826	0.011418633314322224	0.008532277756976497	0.007853100698715433
Efra.gene12182_i0_length1149.p1							0.010796882432138695			
Efra.gene7558_i0_length1539.p1							0.0022369776491772313	0.0018368251107109441	0.0026445646006807095	
Efra.gene49456_i1_length324.p1							0.020833564328069966		0.028962323308548178	0.032855855553222055
Efra.gene19703_i0_length765.p1							0.003863483649616326		0.009306947391520154	
Efra.gene8230_i0_length1470.p1							0.0007487260002141388		0.0008955069056290239	
Efra.gene19992_i1_length756.p1							0.007901502749598593			
Efra.gene16539_i1_length909.p1							0.0008204625934131016			
Efra.gene25800_i2_length576.p1							0.003684969362245793			
Efra.gene24170_i0_length618.p1							0.019025232349286103		0.012918553997747696	0.008871856706618901
Efra.gene11716_i0_length1179.p1							0.0011839111467796502			
Efra.gene34351_i1_length426.p1							0.0033974233279450805		0.0010087552994197063	
Efra.gene25400_i1_length585.p1							0.003910660371324193	0.008750486134683664		
Efra.gene19250_i1_length786.p1							0.002059253762437916			
Efra.gene31366_i0_length466.p1							0.006174891685018376	0.005003254350651086		
Efra.gene12082_i0_length1156.p1							0.0013475369612599682			
Efra.gene40264_i1_length210.p1							0.019456922715741513		0.010533504399286032	
Efra.gene82314_i0_length246.p1							0.003576269921946164		0.00253758096308177	
Efra.gene10979_i3_length1134.p1								0.007867515670528557		
Efra.gene69555_i0_length267.p1								0.006499034927738307		
Efra.gene12660_i0_length1122.p1								0.0010446933809831476	0.0004648877457377582	
Efra.gene45084_i0_length342.p1								0.01185340979048708		
Efra.gene10979_i0_length1233.p1									0.003336545927040342	
Efra.gene14418_i2_length1020.p1									0.0038775100969094312	0.0009750953988405764
Efra.gene19598_i0_length771.p1									0.0015785265528172668	
Efra.gene12899_i0_length1107.p1									0.0014584801766718404	
Efra.gene19992_i0_length618.p1									0.01200842385787159	
Efra.gene59164_i0_length291.p1									0.0015296695930485976	
Efra.gene27221_i0_length540.p1									0.0009379493763704454	
Efra.gene21360_i0_length705.p1									0.0010313069512383592	
Efra.gene41065_i0_length366.p1									0.0017104184919968758	
Efra.gene40169_i0_length372.p1									0.002445438266584371	
Efra.gene30061_i0_length486.p1									0.0012960874770483748	
Efra.gene17278_i0_length873.p1									0.0021679428294746153	
Efra.gene17127_i6_length777.p1									0.000896374286842041	
Efra.gene8953_i1_length1399.p1									0.0007079652487362406	
Efra.gene11166_i2_length1221.p1									0.0004506657198325685	
Efra.gene26093_i0_length567.p1									0.0008969386723108673	
Efra.gene18440_i0_length819.p1									0.0020040372924618995	
Efra.gene1160_i1_length3549.p1									0.0001405218983759596	
Efra.gene19206_i0_length786.p1									0.0008324049530045704	
