Accession	0.1	0.2	0.3	1.1	1.2	1.3	3.1	3.2	5.1	5.2
Efra.gene16498_i0_length912.p1	1.0	0.0645351465762861	0.056430185973011686		0.03005462406621683	0.03605905296834767	0.03759659492020308	0.036109654602766196	0.023237650033388634	0.03784352420139697
Efra.gene24458_i0_length609.p1		0.08902392987532325	0.07787365664275613	1.0	0.10323110005352737	0.11435871084247402	0.10347236775864588	0.09688576340601351	0.09352578949081665	0.12945254315233964
Efra.gene9182_i0_length1380.p1		0.024343790118412315	0.008567798824529814			0.004420685018435152	0.0021581449769482873	0.0030216032434791924	0.0031894813771317734	
Efra.gene50115_i0_length321.p1		0.13011942415739222	0.1290441233948871		0.027391868201449465	0.058899692988729616	0.051398462210433496	0.08868120462701667	0.04472151515859699	0.014511328366688463
Efra.gene29886_i0_length489.p1		0.1249521102171632	0.1290757518565035		0.028466059111310227	0.04590711365298043	0.014567478594400938	0.05589966000436506	0.01435266619709298	0.09048240040405747
Efra.gene47379_i0_length333.p1		0.09364405968703464	0.08393733662640157					0.03922590392443897		0.026696047061362412
Efra.gene35579_i0_length414.p1		0.058621667947098256	0.037441634342677096							
Efra.gene14678_i0_length1005.p1		0.02037808495568791	0.005933180121389525							
Efra.gene14059_i2_length1041.p1		0.013584860903164797	0.01379693653587986		0.007226515923201365	0.007196965368075318	0.03682591418734439	0.007549654213534466	0.030737986643589003	0.043522579811854735
Efra.gene330_i0_length5295.p1		0.002474356855945129	0.001163152812913098		0.0013467245034107806	0.0018581450764301602	0.0014038953293923806	0.004542682427271439	0.0014227132673503245	0.002695260123353186
Efra.gene26710_i0_length552.p1		0.024805224664714184	0.048585465037747105		0.04687778735916215	0.044351790676759234	0.048176164182139054	0.030315101393594522	0.03123749676619456	0.03744254323724783
Efra.gene18607_i0_length813.p1		0.014225902350447196								
Efra.gene10049_i0_length1308.p1		0.00923122817097984	0.021225533399779707				0.002277215044641986	0.017712846599705612		
Efra.gene49354_i0_length324.p1		0.03426544873705845	0.01917571553251126						0.006515228981323916	
Efra.gene21131_i1_length711.p1		0.019974350565246542	0.01666364262906434		0.08500342458816519	0.03902104660503337	0.0579242453940078	0.044402203594855257	0.05671562042047396	0.05273492750821993
Efra.gene56589_i0_length261.p1		0.048722963652694413			0.024554232806373304			0.044797024830650824		
Efra.gene62669_i0_length282.p1		0.04693296229986244	0.03677063731144633		0.012772161419444178		0.012781787669925984			
Efra.gene42958_i0_length354.p1		0.03282900542410891			0.04624905174961125					
Efra.gene399_i0_length4974.p1		0.0009482894253466474			0.0011150911398187032	0.0011303622432357282		0.001209006005085519	0.0013042253790616434	0.0005907393234258429
Efra.gene16536_i2_length909.p1		0.010371719985474552	0.020879168810014326					0.004068693476368021	0.0032210604006677316	
Efra.gene41171_i0_length356.p1		0.019398957750609812			0.030456692615597657			0.028976400334903025	0.02442932439407523	0.02987958055301043
Efra.gene19022_i1_length795.p1		0.007274609156478679	0.006476646344629751		0.018497057005179885		0.019511592541591558	0.02276503352757619		
Efra.gene482_i1_length4723.p1		0.00134300476734991					0.0007619911880148183			
Efra.gene42777_i0_length357.p1		0.0355099565604383	0.030429260453074012			0.01322747342543504	0.020147563615307063	0.019589207468318492	0.010634178828838868	0.009480436405972122
Efra.gene25400_i0_length486.p1		0.02182382746943604			0.013892526456237526	0.019510523302516684	0.014337465774489345	0.01622123846499356	0.015135048377009705	0.021159460860039753
Efra.gene12747_i0_length1116.p1		0.005176541286550866	0.015208771685825979					0.003322949119513506		
Efra.gene110165_i0_length213.p1		0.03242397224030497			0.022624971657301114					
Efra.gene32379_i0_length452.p1		0.01306460419939028	0.01279468094204408							
Efra.gene91141_i0_length234.p1			0.026646773532190974							
Efra.gene23450_i0_length639.p1			0.009678309254616532							
