Efra.gene27122_i0_length543.p1	6626.002				26000.492	3041.745	19232.898	27866.9995	45442.041	7606.005999999999	46649.7286	35915.447	34802.684	34313.083	30693.918	-10.0	24852.778	18527.471999999998	48189.246999999996	34054.987
Efra.gene27221_i0_length540.p1									8658.859						2560.714		988.6518			
Efra.gene27331_i1_length540.p1				15338.888	9743.712	1848.6356	15912.485	7966.331	44813.509	11886.19	12664.64	16130.048	15807.747	7430.524	34653.475	-4.0	6996.551	10129.232	9303.929	27305.921000000002
Efra.gene27516_i0_length534.p1				9173.514	4071.085		1429.586		9205.33	18648.921000000002	4446.023999999999	9462.9917	9859.711	7011.782999999999	24434.032	-3.0	3855.194	1289.46	3936.993	3544.353
Efra.gene2834_i0_length2466.p1															64380.104999999996		10482.376			20042.150999999998
Efra.gene28361_i0_length519.p1							8270.391													
Efra.gene28510_i1_length516.p1																	1262.481			
Efra.gene28977_i0_length507.p1				8757.438	14007.736	3971.267	17616.097	7952.381	31328.621	11698.016	18543.908	23790.932999999997	19915.308	36086.472	32193.796000000002	-4.0	15347.833999999999	13448.81	29246.396	27271.412000000004
Efra.gene29879_i0_length489.p1							4536.331		11822.168		4396.3279999999995	7812.103999999999		16627.626500000002	4336.659					
Efra.gene29886_i0_length489.p1	119736.105	101271.5764	67440.8772	8309.288	22817.0335	14201.377	21985.213099999997	60605.144	62060.278300000005	135655.70010000002	38803.931300000004	49289.013999999996	53698.60199999999	66063.072	72427.387	-11.0	93021.402	12734.266	31120.048199999997	140011.179
Efra.gene30061_i0_length486.p1									2956.925						20027.89					
Efra.gene30096_i0_length486.p1				15536.131000000001	22462.7498	4742.210999999999		6614.694	12525.489000000001		6858.721	5753.473	21284.203	165658.382	17081.172000000002	-4.0	43721.16299999999		63677.006	27495.384
Efra.gene30439_i0_length480.p1												12257.458		25064.095999999998					27091.634	6515.237999999999
Efra.gene31160_i0_length470.p1			1762.67							2058.011										
Efra.gene31366_i0_length466.p1							8920.118	8064.031999999999						14482.444	16866.241					16357.682999999999
Efra.gene31799_i1_length459.p1														3761.7110000000002						
Efra.gene32379_i0_length452.p1	14421.856	6323.593	4455.381									3157.463		6555.198						
Efra.gene329_i3_length5301.p1							42824.5814	199445.33599999998	189290.499	99969.23900000002	83642.443	131421.38129999998	126690.2121	60531.430499999995	211680.75400000004	-20.0	67035.5269	43876.317	84981.14189999999	137050.68800000002
Efra.gene330_i0_length5295.p1		14603.098000000002	41952.359500000006	71267.36799999999	55555.481	27266.822500000002	66048.58339999999	224830.05399999997	211701.143	117013.5344	48640.89200000001		212977.2451	63598.382999999994	284874.844	-20.0	81376.8639	58067.615000000005	95559.049	139722.56200000003
Efra.gene33821_i0_length432.p1					7655.527	1454.273		2229.065	5575.177099999999	6385.492	1137.901	1559.498	7362.3695	22307.4545	4897.4294	-2.0	3087.24	3940.1975	1381.703	8475.9951
Efra.gene34277_i0_length426.p1				5223.237	39033.4441	4467.7472	16878.034	12677.372	33427.201	17735.7492	19356.117	42432.645000000004	41588.0758	44089.8731	37821.37	-9.0	14600.953800000003	15967.524	38520.9533	27701.9604
Efra.gene34351_i1_length426.p1							1618.64		3196.34				2740.1982000000003	1394.523	11630.56				1924.118	8846.324999999999
Efra.gene34755_i0_length421.p1									2324.215		86150.187			7507.897999999999	11796.399000000001		2330.12			138741.881
Efra.gene34789_i0_length420.p1					22922.239								20646.965		43770.141				26378.409	
Efra.gene349_i0_length5181.p1					92825.79599999999			48920.642		50333.8641	33546.0124		77755.18999999999		100540.44499999999	-15.0	15161.346800000001			57630.861999999994
Efra.gene35075_i0_length418.p1																			10875.367	
Efra.gene35579_i0_length414.p1		41873.493	15183.0375																	
Efra.gene38386_i0_length387.p1					1647.614		25079.117		1179.524			3228.564	2196.246				3342.96	1734.799	2876.049	
Efra.gene38556_i0_length385.p1	8390.81		15975.476			361.0962									8861.259	-2.0			6111.91	
Efra.gene39766_i1_length327.p1								5220.51												
Efra.gene399_i0_length4974.p1		151077.93199999997		8241.706	47303.155	4149.3232		6613.557999999999	114714.381	37541.578	1851.604		6585.989	17541.206	39333.995	-3.0	74076.697		10327.707	14577.505000000001
Efra.gene41063_i2_length306.p1															11705.445000000002					
Efra.gene41065_i0_length366.p1									1599.198											
Efra.gene41171_i0_length356.p1	14989.81	15127.725	1451.812	22342.403	73266.772	12933.348	20936.229	101060.64899999999	209144.765	22174.198999999997	34011.495	82019.04699999999	60013.410999999986	59510.699	172314.758	-6.0	66140.41		106969.46820000002	20388.498
Efra.gene42768_i0_length273.p1	25542.199999999997		5310.095						6906.098						5213.279					
Efra.gene42777_i0_length357.p1	10682.64	6049.651	5386.383	4324.904		1300.82	3884.3346	4905.807	2736.251	2770.802	9206.219000000001	2825.274		2312.188	10519.474999999999		2295.689	3071.253	1447.304	3477.679
Efra.gene42958_i0_length354.p1	113763.07	66501.447		19953.415	21153.7206													11169.894		19108.042999999998
Efra.gene42994_i0_length354.p1				4627.579									2047.856	33365.747		-1.0	12409.1021			1615.068
Efra.gene43037_i0_length354.p1				40419.972	31543.195	12065.9129	11931.9809		28389.766999999996	14572.688999999998	11208.94	29155.133	19105.089	73804.27399999999	27592.264	-3.0	38950.434	20588.486	17725.513	27525.655
Efra.gene43796_i1_length351.p1													9371.355							
Efra.gene47379_i0_length333.p1		68448.85800000001	82389.8304					26820.213		25826.3633	24895.802300000003	21521.9224	27431.672300000002	20563.674		-4.0	20101.402000000002		38741.873999999996	
Efra.gene48207_i0_length327.p1					1435.049										3829.849		1394.578		1656.627	
Efra.gene482_i1_length4723.p1		1210.803					6668.451999999999										4373.876		205718.983	
Efra.gene49354_i0_length324.p1	117350.4536	13442.238	5024.7083									21144.728								
Efra.gene49456_i0_length210.p1															154457.675		44844.9736			
Efra.gene49456_i1_length324.p1							7602.717000000001		27344.921000000002	12388.107		20793.861999999997			61844.673		16283.2526	9856.368		12226.831000000002
Efra.gene50115_i0_length321.p1	131412.55099999998	42266.748400000004	27854.184299999997	26009.778	15307.332	12384.6125	25661.349799999996	43946.366	124045.226	47783.757	26012.915	59955.441	25679.173	10714.345	110084.58300000001	-6.0	21373.610099999998	33036.441000000006	20544.617000000002	
Efra.gene56456_i0_length297.p1					8897.52															
Efra.gene56589_i0_length261.p1	39705.867	55833.154			16318.812			27564.485999999997								-3.0				
Efra.gene59164_i0_length291.p1									69776.049											
Efra.gene59574_i0_length288.p1	629706.5939999999	266634.1524000001																		
Efra.gene59690_i0_length288.p1					20094.7745	8310.3946	7379.1522	13733.406	13807.3955	11990.304	16457.545299999998	18118.648	4664.9859	9357.265	32256.556	-3.0	4421.3099999999995		8088.262000000001	35672.25399999999
Efra.gene6232_i1_length1047.p1																			6897.546	
Efra.gene62669_i0_length282.p1	425303.163	168979.33419999995	176652.46229999998	50802.1909	53215.899999999994		14661.201000000001					65956.28100000002								
Efra.gene6459_i2_length357.p1					16108.159300000001										2086.167					
Efra.gene6519_i1_length1659.p1														11457.256000000001						37566.08210000001
Efra.gene6586_i0_length1651.p1				35567.392	6332.616		11402.558		26047.824		6828.063	7817.852	12250.378	11255.13	22703.882	-6.0	5696.2333	12058.469000000001	4471.755999999999	
Efra.gene67076_i0_length270.p1											9890.717999999999			6349.4310000000005	2586.47			1606.022	8327.735999999999	
Efra.gene68755_i0_length267.p1			5310.907																	
Efra.gene70882_i0_length264.p1					9125.4778								5932.54	5051.3407		-2.0			4766.09	
Efra.gene7558_i0_length1539.p1							16075.380600000002	26545.938000000002	63321.992999999995		42982.781	84619.383	49701.812399999995	55470.79	32346.919000000005		20856.3355	60439.988	38441.5493	44462.07400000001
Efra.gene7598_i0_length1533.p1				37007.02099999999	29665.025999999998	11273.369999999999						29754.149999999998	30684.321400000004	79039.32999999999	55075.764		82646.644	40359.898		72120.1
Efra.gene7751_i0_length1518.p1							19804.612		23730.767	6313.9945		11304.011000000002			6237.174		1505.829	2651.2960000000003		9588.33
Efra.gene813_i1_length4026.p1							93954.1723		77844.41799999999	69130.051	28195.041800000003	86737.522	74847.0587	147923.9805	337045.07100000005		108481.0331	55689.413	41542.20510000001	71338.902
Efra.gene82151_i0_length228.p1							17024.396099999998													
Efra.gene8230_i0_length1470.p1							11832.204000000002		82260.5301		88821.85599999999	24964.47	91665.112	18112.183	144705.21300000002	-5.0	26848.908		19816.32	91259.471
Efra.gene82314_i0_length246.p1							978.8064		5451.798			6586.042	6215.695		11580.060000000001					
Efra.gene8953_i1_length1399.p1									17297.878				3906.014							
Efra.gene91141_i0_length234.p1			29232.819																	
Efra.gene9182_i0_length1380.p1		317855.0468	33636.4439			5789.081		190740.02800000002	13451.687		25775.488		41162.96400000001			-10.0	19070.246			
Efra.gene94338_i1_length231.p1															13139.483					
Efra.gene9478_i0_length1353.p1					13660.301		11021.8406		53774.99		23439.7979	40434.420999999995	20965.642000000003	52868.18450000001	44642.980299999996	-6.0	7785.806	12387.783	29180.428999999996	15215.966
Efra.gene99937_i0_length225.p1	31259.131999999998		3309.381	27252.753	27487.725	13654.355	27117.149	48156.34	73815.35	53402.329	32626.044	34483.74	29628.971	35154.570999999996	100542.253	-5.0	19863.631999999998	26802.616		
