Efra.gene41171_i0_length356.p1						0				11654.906		53542.5399	0	13357.262999999999		31202.3037	27727.806699999997		45889.878	0				
Efra.gene41171_i1_length366.p1	6733.985	3281.936	701.0886	3644.86	8844.3415		5568.7016	1399.927	8339.843		7299.649				0						8604.123		9547.8369	6719.0453
Efra.gene42768_i0_length273.p1	4901.6026999999995	1071.578	2979.732	11547.664			1138.787	2885.069	2060.9781		2393.582	3188.173			0				2157.855		2578.042			
Efra.gene42777_i0_length357.p1	2421.939	1599.277	1020.717	3485.016	1168.375		492.6202	5999.839	1352.4129	1074.869	7613.93	803.08	0	349.9638	0	711.5212					524.567	775.6569	568.3265	841.8699
Efra.gene42958_i0_length354.p1				25378.759																				
Efra.gene42994_i0_length354.p1																	436.8215	7412.5656		0	4555.4425			
Efra.gene43037_i0_length354.p1					14858.5177	0	3564.0105000000003		12151.291299999999			16171.355999999998	0	6108.588100000001		8858.4298	18268.099300000005	23613.464	10254.519	0	13174.022	9381.829300000001	9349.2932	13105.608999999999
Efra.gene43796_i1_length351.p1																	3918.665							
Efra.gene44522_i0_length345.p1											1401.4079													
Efra.gene47379_i0_length333.p1	23005.117000000002	35839.053700000004	16660.9256	25930.618	2035.962	0		55756.5712		8565.5391	13343.668		0	6206.276	0	4016.184	9871.5813	2634.8698		0	5696.9078	1490.5605	15011.064900000001	1527.0719
Efra.gene48207_i0_length327.p1						0													1659.415		648.0023		762.384	
Efra.gene482_i1_length4723.p1		371.914						951.9113	696.2286		1623.968				0					0	805.5808		1063.583	
Efra.gene49456_i0_length210.p1												27644.176		9420.4445					59616.95190000001		5924.0747		10964.4388	
Efra.gene49456_i1_length324.p1					1963.881				3593.6681999999996		4459.138	14279.0148	0	3735.743	0	8175.0803	4452.657999999999			0		4560.228		5573.5064
Efra.gene50115_i0_length321.p1	42852.5824	16082.792700000004	8997.120499999999	19245.608000000004	11771.9332	0	5018.0994	11710.7749	11043.374099999999	15635.639000000001	7444.1859	45448.33500000001	0	8622.2906	0	28209.2465	9737.861	4112.182400000001	46555.4984	0	7413.0826	13459.963999999998	7537.7426	
Efra.gene52470_i0_length312.p1				2117.742											0									
Efra.gene56456_i0_length297.p1						0																		
Efra.gene56589_i0_length261.p1		11538.850199999999								5826.4259999999995										0				
Efra.gene59164_i0_length291.p1				1050.595																				
Efra.gene59690_i0_length288.p1						0	488.5306		927.9078999999999	3346.2757	835.7048	5113.932699999999	0	1454.2341999999999		1287.3786	1951.4225	2914.9192000000003	7368.91	0	1355.7912999999999		3341.9415	2169.208
Efra.gene6007_i1_length1710.p1									4247.504			10720.51			0							3016.926		
Efra.gene60545_i1_length273.p1		1460.049				0	5218.822					7490.611	0	2541.646			7073.005999999999		23337.513000000003		4125.385			
Efra.gene6232_i1_length1047.p1																								1912.048
Efra.gene62669_i0_length282.p1	112283.38400000002			16090.391499999998	16902.3344	0		23723.592	7303.9472000000005		35244.081999999995				0	16625.18								
Efra.gene6459_i2_length357.p1						0													1306.476					
Efra.gene6519_i1_length1659.p1																								2463.4721
Efra.gene6586_i0_length1651.p1					1283.508	0			1508.3197			1163.147		531.8514		1949.623	730.7444		1245.103	0	1509.2019		734.752	
Efra.gene67076_i0_length270.p1														2189.7892					1010.139			607.2974	542.2876	
Efra.gene68755_i0_length267.p1			827.8486																					
Efra.gene6959_i0_length1608.p1			698.1553																		990.8954			
Efra.gene6991_i0_length1602.p1																							943.6457	
Efra.gene70882_i0_length264.p1						0											1720.373			0			2141.709	
Efra.gene74167_i0_length258.p1							2003.834																	
Efra.gene7558_i0_length1539.p1									3828.0906999999997			6909.514					7344.2119999999995	3297.3895	8454.653199999999	0	4983.3229	7124.263999999999	12863.792899999999	13585.6114
Efra.gene7598_i0_length1533.p1					9354.1209	0	2217.455				3065.5375	2006.241	0		0	5870.6317	3457.3363	21804.985	13715.880000000001	0	18207.3731	8005.4404		12023.152099999998
Efra.gene7751_i0_length1518.p1									3081.9024		6825.8352	5931.8856	0		0	2277.2104			1398.1648		311.3918	966.1794		308.561
Efra.gene813_i1_length4026.p1					2233.9239				9877.5242		18060.6561	23995.139000000003	0	7825.8224	0	26025.1331	12934.358000000002	13558.955899999999	53779.8105		13052.277699999999	6771.1053	7829.231199999999	18975.7835
Efra.gene82151_i1_length246.p1									156.9542															
Efra.gene8230_i0_length1470.p1									1736.9631			4018.2708000000002		3825.0239		695.6376	3095.6569	2349.011	4931.229799999999	0	3306.2828		5319.092000000001	6287.496
Efra.gene82314_i0_length246.p1									361.5419			5251.8769				1319.461								
Efra.gene8953_i1_length1399.p1												1271.795					853.4281		701.8922					
Efra.gene91141_i0_length234.p1			10875.8351																					
Efra.gene9182_i0_length1380.p1			2007.8292000000001														6152.7135							
Efra.gene9478_i0_length1353.p1						0			3323.5278999999996			11391.984999999999		7677.061999999999	0	8324.3685	4252.3177	11081.977400000002	7367.969299999999	0	2003.9472999999998	1238.6736	8397.5134	5789.8813
Efra.gene9603_i0_length1344.p1								1266.801																
Efra.gene9742_i0_length1332.p1			1350.881	4330.3637				4480.4465			3261.625				0									
Efra.gene99937_i0_length225.p1	16577.434999999998		1646.4278	11760.209	13652.443	0	7016.744100000001	1637.1765	15132.720000000001	24788.384	12482.171	37326.130999999994	0	16092.374000000002		22592.964999999997	17321.542	14466.631		0	10686.409	14971.556599999998		
