Accession	0.1	0.2	0.3	0.4	1.1	1.2	1.3	1.4	3.1	3.2	3.4	5.1	5.2	5.3	5.4	7.1	7.2	7.3	10.1	10.2	10.3	12.1	12.2	12.3
Efra.gene10049_i0_length1308.p1	0.002073717326935157	0.04010889620148822	0.01378515535274412	0.00710627848004334			0.004814894740827971	0.01568522339036447	0.005049967350035384	0.02251311983853238	0.002896284675077099	0.004167962911889756		0.013005337250081062	0.008403141860264075	0.0015698564299129127	0.007743517510053683		0.0012576744761612741	0.0117990875798152	0.008265638171393492		0.0055475530003787086	0.0021946957760136674
Efra.gene10189_i0_length1293.p1									0.0020652142576963115			0.0016499064509654597		0.003338232175090227		0.0023821658616701756	0.0011489219003288952	0.0038236259799830498	0.0028439615719488185	0.0015915048363471665	0.0019968358789621207		0.001734636551281207	0.0046422687608914884
Efra.gene10803_i4_length1062.p1																						0.011197236612340483	0.001988718459059274	
Efra.gene10979_i0_length1233.p1						0.028880407388524043			0.026105474705437202		0.018437324395002997	0.022943685552088783	0.021411514805794604	0.027184800323977232	0.020544478853487615	0.03340411984706968	0.025961558949560468	0.027116213976511615	0.014364013870131741	0.025513985198722347	0.027617823063755067	0.07355380776659216	0.04334102660051969	0.027413015477226143
Efra.gene10979_i3_length1134.p1																					0.024418978440482547			
Efra.gene110165_i0_length213.p1		0.01718952694349495	0.056571156400412194		0.028982610572500386	0.025665150211279495										0.011381459116868615								
Efra.gene11166_i2_length1221.p1												0.0006471992099207696									0.0014539768638378743			
Efra.gene113616_i0_length210.p1					0.03057875434315983																			
Efra.gene1160_i1_length3549.p1												0.00024432727569789997												
Efra.gene11716_i0_length1179.p1					0.0024779025832977427				0.0016650046647022625					0.0010742701955461739		0.0021237667563283255			0.0009007592229354433	0.0009950520968800896	0.0013655207187559032	0.0018625127340289277		
Efra.gene11803_i0_length1173.p1																0.0009702863697245197								
Efra.gene12082_i0_length1156.p1									0.001335401700465284							0.0031434506132303796	0.003977955566593291		0.0009194762976977382	0.0037708920714266537	0.001839941631329383	0.004182671454133535		
Efra.gene12182_i0_length1149.p1							0.021109280018852473			0.038203661937269304		0.024419063383738355						0.03012857120353136						
Efra.gene12442_i0_length1134.p1									0.022439707619224335			0.024324733382099076						0.02554396590644228	0.012377565545931094	0.021004969098132556			0.031306820079060264	0.039826821949338925
Efra.gene12565_i0_length1128.p1																							0.0016380411041118223	
Efra.gene12660_i0_length1122.p1												0.0007044581212542425		0.0009054974516882496						0.0014415583829801028				
Efra.gene12747_i0_length1116.p1	0.0031608818015682783	0.0029730313895981833	0.02348236680771827	0.003570925458781886				0.013630998795399979		0.0020703360561834124	0.0019660550674200482				0.002141900099153212					0.00144932958720102	0.0026036909877302588			
Efra.gene1287_i0_length3423.p1	0.001582573749503146							0.0014786843722495299							0.0011152911393485497									
Efra.gene12899_i0_length1107.p1														0.0013767006092923252						0.001195482087861711				
Efra.gene13656_i0_length1062.p1						0.0016193566319246656			0.007679505529587895			0.0024564235168607566		0.007654403387642315	0.0039019392552279287	0.004083998549962299	0.0035624567808292297	0.004546777689673626	0.009390119130879167	0.004154272033362697	0.0016722793391449771	0.008708961809598154	0.0036045522070449346	
Efra.gene13900_i0_length1047.p1					0.004185454363478566		0.006301441756083598		0.007901445591578257			0.012573467286833243	0.00351803196761007	0.0066533954947652005		0.004348217427647991	0.003860664890399257	0.003925881498072377	0.0059937208517545975	0.0012605656399229503	0.002614052699715814	0.004194656186093803	0.0020115117938335923	0.00435194623467154
Efra.gene13951_i0_length1044.p1																			0.0014838810568032663					
Efra.gene14059_i2_length1041.p1		0.00809113179857111	0.011412048841581712	0.013680829453397558	0.03344275871247595	0.06683562826830448	0.05311647569996967	0.00948452141607562	0.032192032346951296	0.091308084783334	0.017007380736479585	0.022792975979128983	0.06404338944148719	0.09331940614227054	0.023358439064021862	0.074673742332577	0.027956999240908515	0.10457908274194068	0.0312542447589188	0.043810609667498265	0.06186163025603112	0.06834509263670646	0.08092422087007767	0.042644773111735305
Efra.gene14246_i0_length1029.p1		0.010848166370285555	0.0036390802362838252																					
Efra.gene14418_i2_length1020.p1											0.004890094060155791	0.004340625733557114	0.003259627849635171	0.005604267967030705	0.0057820772194840005	0.0033573625713476745	0.0031796390483760256	0.002886920865628444	0.01110694819785321		0.004907415609617454		0.0012942802655750807	0.003584257783835675
Efra.gene14678_i0_length1005.p1	0.013943622972751694							0.009622443594088875																
