Accession	0.1	0.2	0.3	0.4	1.1	1.2	1.3	1.4	3.1	3.2	3.4	5.1	5.2	5.3	5.4	7.1	7.2	7.3	10.1	10.2	10.3	12.1	12.2	12.3
Efra.gene10049_i0_length1308.p1	0.0016639155259581108	0.0301604602224014	0.011629040614438082	0.004842477588816771			0.003632137721896414	0.011972905754423478	0.004170674066851699	0.02061570945628695	0.002515002069805333	0.003255893515944664		0.010921575299037183	0.004201570930132037	0.0012354040620431378	0.007362658495951411		0.0010446366660037318	0.0058995437899076	0.006697282735470047		0.004025252913613103	0.0015978323101598964
Efra.gene10189_i0_length1293.p1									0.0016695581395444648			0.001448412066526378		0.0025041215786063263		0.0015792707194222351	0.0007834922939765342	0.0028679206519490515	0.0020671451382118277	0.0007957524181735833	0.0013289273973130199		0.0013196761052580658	0.003631915303271948
Efra.gene10803_i4_length1062.p1																						0.006908003644759126	0.0012388471714655297	
Efra.gene10979_i0_length1233.p1						0.014440203694262022			0.06113697868125972		0.029963573474969384	0.032330117604821636	0.010705757402897302	0.04211992545401682	0.010272239426743808	0.05768292455421903	0.043273317513143256	0.040085373891855285	0.024607711921905976	0.012756992599361174	0.041689492777468785	0.12239901487766025	0.07952238500030369	0.05809666589278551
Efra.gene10979_i3_length1134.p1																					0.040382129884035695			
Efra.gene110165_i0_length213.p1		0.01935085968888066	0.06827751094587023		0.08091016766431663	0.012832575105639748										0.014700724809551665								
Efra.gene11166_i2_length1221.p1												0.00043097020014958834									0.0009742730025593513			
Efra.gene113616_i0_length210.p1					0.030629668344024433																			
Efra.gene1160_i1_length3549.p1												0.0001562355601075053												
Efra.gene11716_i0_length1179.p1					0.0022221805087935587				0.0012107194416733867					0.0008728966715990936		0.0016199271938004025			0.0008010622026253098	0.0004975260484400448	0.0012306406330981957	0.00137579078085126		
Efra.gene11803_i0_length1173.p1																0.0007452382283840213								
Efra.gene12082_i0_length1156.p1									0.0009035993258646729							0.002468492805881681	0.002964249493611134		0.0006211736424542383	0.0018854460357133269	0.0011797030163939993	0.0038191511531536454		
Efra.gene12182_i0_length1149.p1							0.05003655496435955			0.06799169218510356		0.034034776431773765						0.041902102737848224						
Efra.gene12442_i0_length1134.p1									0.06047344512400646			0.03395343213799726						0.039333808661997614	0.025349482496717157	0.010502484549066278			0.07180412740063202	0.07261428852222798
Efra.gene12565_i0_length1128.p1																							0.000987226235787711	
Efra.gene12660_i0_length1122.p1												0.0005222702928725964		0.0007973284517952886						0.0007207791914900514				
Efra.gene12747_i0_length1116.p1	0.0020986226727890377	0.0022140255744782875	0.017760164786066762	0.002462454623655163				0.008748575602002687		0.0013328443525014895	0.0013120296920565452				0.001070950049576606					0.00072466479360051	0.0014544721119462158			
Efra.gene1287_i0_length3423.p1	0.0011875188446632465							0.0014344225134680817							0.0005576455696742748									
Efra.gene12899_i0_length1107.p1														0.0009398682273373491						0.0005977410439308555				
